#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,24:38.6,ENTER,37.37,100,,3736.9999999999995,,,2434,2435,B,,,,297,119
BHP,20130205,24:39.7,ENTER,37.38,100,,3738.0000000000005,,,2460,2461,B,,,,140,297
BHP,20130205,24:42.4,ENTER,37.37,100,,3736.9999999999995,,,2464,2465,A,,,,366,144
BHP,20130205,24:45.5,ENTER,37.38,100,,3738.0000000000005,,,2468,2469,B,,,,210,297
BHP,20130205,24:45.5,ENTER,37.38,100,,3738.0000000000005,XT,,2470,2471,B,,,,210,210
BHP,20130205,24:53.1,ENTER,37.37,100,,3736.9999999999995,,,2474,2475,A,,,,203,150
BHP,20130205,24:53.1,ENTER,37.37,100,,3736.9999999999995,,,2478,2479,B,,,,299,150
BHP,20130205,25:47.6,ENTER,37.35,100,,3735.0,,,2548,2549,A,,,,299,297
BHP,20130205,25:47.6,ENTER,37.35,100,,3735.0,,,2552,2553,B,,,,244,297
BHP,20130205,25:48.7,ENTER,37.37,100,,3736.9999999999995,,,2570,2571,B,,,,203,150
BHP,20130205,25:49.2,ENTER,37.35,100,,3735.0,,,2574,2575,A,,,,203,210
BHP,20130205,25:52.4,ENTER,37.35,100,,3735.0,,,2576,2577,A,,,,203,217
BHP,20130205,25:52.4,ENTER,37.35,100,,3735.0,XT,,2580,2581,B,,,,217,217
BHP,20130205,26:41.7,ENTER,37.36,100,,3736.0,,,2604,2605,B,,,,244,297
BHP,20130205,26:41.7,ENTER,37.36,100,,3736.0,,,2608,2609,A,,,,244,210
BHP,20130205,26:47.4,ENTER,37.35,100,,3735.0,,,2634,2635,A,,,,150,217
BHP,20130205,26:52.4,ENTER,37.35,100,,3735.0,,,2638,2639,B,,,,157,217
BHP,20130205,27:49.0,ENTER,37.36,100,,3736.0,,,2672,2673,B,,,,299,297
BHP,20130205,27:54.6,ENTER,37.35,100,,3735.0,,,2676,2677,A,,,,366,144
BHP,20130205,28:25.7,ENTER,37.35,100,,3735.0,,,2678,2679,A,,,,366,203
BHP,20130205,28:27.6,ENTER,37.35,100,,3735.0,,,2682,2683,B,,,,366,210
BHP,20130205,28:47.6,ENTER,37.36,100,,3736.0,,,2688,2689,B,,,,244,297
BHP,20130205,28:47.6,ENTER,37.36,100,,3736.0,,,2692,2693,A,,,,244,150
BHP,20130205,29:10.5,ENTER,37.35,100,,3735.0,,,2726,2727,A,,,,203,677
BHP,20130205,29:35.2,ENTER,37.35,100,,3735.0,,,2730,2731,B,,,,203,157
BHP,20130205,29:37.4,ENTER,37.35,100,,3735.0,,,2752,2753,A,,,,140,203
BHP,20130205,29:45.5,ENTER,37.35,100,,3735.0,XT,,2754,2755,B,,,,203,203
BHP,20130205,29:45.5,ENTER,37.35,100,,3735.0,,,2756,2757,B,,,,203,217
BHP,20130205,29:45.5,ENTER,37.35,100,,3735.0,,,2758,2759,A,,,,203,210
BHP,20130205,29:52.2,ENTER,37.36,100,,3736.0,,,2776,2777,B,,,,270,297
BHP,20130205,29:52.2,ENTER,37.36,100,,3736.0,,,2780,2781,A,,,,270,150
BHP,20130205,30:00.5,ENTER,37.35,100,,3735.0,,,2792,2793,A,,,,366,140
BHP,20130205,30:04.1,ENTER,37.35,100,,3735.0,,,2796,2797,B,,,,366,144
BHP,20130205,30:22.1,ENTER,37.36,100,,3736.0,,,2798,2799,A,,,,941,297
BHP,20130205,30:37.6,ENTER,37.36,100,,3736.0,,,2802,2803,B,,,,241,210
BHP,20130205,30:37.6,ENTER,37.36,100,,3736.0,,,2804,2805,A,,,,241,150
BHP,20130205,30:43.1,ENTER,37.35,100,,3735.0,,,2828,2829,A,,,,366,270
BHP,20130205,30:43.1,ENTER,37.35,100,,3735.0,,,2832,2833,B,,,,203,270
BHP,20130205,30:57.2,ENTER,37.34,100,,3734.0000000000005,,,2848,2849,A,,,,299,150
BHP,20130205,30:57.3,ENTER,37.34,100,,3734.0000000000005,,,2852,2853,B,,,,299,150
BHP,20130205,31:19.8,ENTER,37.34,100,,3734.0000000000005,,,2870,2871,A,,,,299,150
BHP,20130205,31:19.9,ENTER,37.34,100,,3734.0000000000005,,,2874,2875,B,,,,299,150
BHP,20130205,31:33.8,ENTER,37.35,100,,3735.0,,,2890,2891,A,,,,366,297
BHP,20130205,31:33.8,ENTER,37.35,100,,3735.0,,,2894,2895,B,,,,366,150
BHP,20130205,31:33.8,ENTER,37.35,100,,3735.0,,,2896,2897,A,,,,366,150
BHP,20130205,31:42.2,ENTER,37.35,100,,3735.0,,,2928,2929,A,,,,210,229
BHP,20130205,31:43.7,ENTER,37.34,100,,3734.0000000000005,,,2930,2931,B,,,,299,144
BHP,20130205,31:46.3,ENTER,37.34,100,,3734.0000000000005,,,2934,2935,A,,,,638,217
BHP,20130205,31:46.3,ENTER,37.34,100,,3734.0000000000005,,,2936,2937,B,,,,299,217
BHP,20130205,31:58.5,ENTER,37.35,100,,3735.0,,,2944,2945,B,,,,270,210
BHP,20130205,32:04.5,ENTER,37.35,100,,3735.0,,,2948,2949,A,,,,270,150
BHP,20130205,32:23.9,ENTER,37.36,100,,3736.0,PXT,,2952,2953,B,,,,150,150
BHP,20130205,33:09.3,ENTER,37.36,100,,3736.0,,,2956,2957,A,,,,150,210
BHP,20130205,33:10.4,ENTER,37.37,100,,3736.9999999999995,,,2972,2973,B,,,,203,297
BHP,20130205,33:23.7,ENTER,37.365,100,,3736.5,,,2976,2977,A,,,,150,217
BHP,20130205,33:23.7,ENTER,37.37,100,,3736.9999999999995,,,2980,2981,B,,,,150,297
BHP,20130205,33:29.2,ENTER,37.38,100,,3738.0000000000005,,,3008,3009,B,,,,150,119
BHP,20130205,33:29.2,ENTER,37.38,100,,3738.0000000000005,,,3012,3013,A,,,,150,210
BHP,20130205,33:29.3,ENTER,37.37,100,,3736.9999999999995,,,3020,3021,A,,,,203,916
BHP,20130205,33:31.3,ENTER,37.37,100,,3736.9999999999995,,,3024,3025,B,,,,119,916
BHP,20130205,33:40.2,ENTER,37.37,100,,3736.9999999999995,,,3034,3035,A,,,,299,916
BHP,20130205,33:40.2,ENTER,37.37,100,,3736.9999999999995,,,3036,3037,B,,,,299,210
BHP,20130205,33:40.2,ENTER,37.37,100,,3736.9999999999995,,,3038,3039,B,,,,299,217
BHP,20130205,33:40.3,ENTER,37.37,100,,3736.9999999999995,,,3040,3041,A,,,,299,210
BHP,20130205,34:05.9,ENTER,37.38,100,,3738.0000000000005,,,3044,3045,B,,,,203,150
BHP,20130205,34:05.9,ENTER,37.38,100,,3738.0000000000005,,,3048,3049,A,,,,203,210
BHP,20130205,35:11.3,ENTER,37.39,100,,3739.0,,,3186,3187,B,,,,150,311
BHP,20130205,35:15.0,ENTER,37.37,100,,3736.9999999999995,XT,,3190,3191,A,,,,299,299
BHP,20130205,35:23.3,ENTER,37.37,100,,3736.9999999999995,XT,,3192,3193,A,,,,299,299
BHP,20130205,35:34.0,ENTER,37.38,100,,3738.0000000000005,,,3194,3195,B,,,,150,210
BHP,20130205,35:34.0,ENTER,37.39,100,,3739.0,,,3196,3197,B,,,,150,311
BHP,20130205,35:42.3,ENTER,37.37,100,,3736.9999999999995,,,3198,3199,B,,,,299,150
BHP,20130205,35:42.3,ENTER,37.37,100,,3736.9999999999995,,,3200,3201,A,,,,297,150
BHP,20130205,35:42.3,ENTER,37.37,100,,3736.9999999999995,,,3202,3203,A,,,,299,150
BHP,20130205,35:42.3,ENTER,37.37,100,,3736.9999999999995,,,3204,3205,B,,,,678,150
BHP,20130205,35:46.7,ENTER,37.38,100,,3738.0000000000005,,,3240,3241,B,,,,406,119
BHP,20130205,35:47.0,ENTER,37.37,100,,3736.9999999999995,,,3244,3245,A,,,,203,210
BHP,20130205,35:52.3,ENTER,37.37,100,,3736.9999999999995,,,3246,3247,A,,,,203,150
BHP,20130205,35:52.4,ENTER,37.37,100,,3736.9999999999995,,,3250,3251,B,,,,203,297
BHP,20130205,36:19.9,ENTER,37.38,100,,3738.0000000000005,,,3268,3269,B,,,,203,297
BHP,20130205,36:28.3,ENTER,37.37,100,,3736.9999999999995,XT,,3272,3273,A,,,,150,150
BHP,20130205,36:28.3,ENTER,37.37,100,,3736.9999999999995,,,3276,3277,B,,,,110,150
BHP,20130205,36:28.5,ENTER,37.36,100,,3736.0,,,3288,3289,A,,,,203,297
BHP,20130205,36:28.5,ENTER,37.36,100,,3736.0,,,3292,3293,B,,,,217,297
BHP,20130205,36:39.7,ENTER,37.37,100,,3736.9999999999995,,,3328,3329,B,,,,203,299
BHP,20130205,36:57.0,ENTER,37.37,100,,3736.9999999999995,,,3332,3333,A,,,,150,299
BHP,20130205,36:58.0,ENTER,37.37,100,,3736.9999999999995,,,3340,3341,B,,,,203,270
BHP,20130205,36:58.0,ENTER,37.37,100,,3736.9999999999995,,,3342,3343,A,,,,210,217
BHP,20130205,36:58.1,ENTER,37.37,100,,3736.9999999999995,,,3344,3345,A,,,,210,217
BHP,20130205,37:03.0,ENTER,37.37,100,,3736.9999999999995,,,3346,3347,B,,,,110,270
BHP,20130205,37:45.1,ENTER,37.36,100,,3736.0,,,3366,3367,A,,,,150,297
BHP,20130205,37:47.4,ENTER,37.35,100,,3735.0,,,3370,3371,B,,,,119,150
BHP,20130205,37:47.4,ENTER,37.35,100,,3735.0,,,3372,3373,A,,,,203,150
BHP,20130205,37:47.4,ENTER,37.35,100,,3735.0,,,3376,3377,B,,,,144,150
BHP,20130205,38:02.7,ENTER,37.36,100,,3736.0,,,3412,3413,B,,,,297,210
BHP,20130205,38:02.7,ENTER,37.36,100,,3736.0,,,3416,3417,A,,,,297,217
BHP,20130205,38:38.3,ENTER,37.36,100,,3736.0,,,3424,3425,B,,,,297,150
BHP,20130205,38:38.5,ENTER,37.36,100,,3736.0,,,3426,3427,A,,,,297,210
BHP,20130205,38:44.1,ENTER,37.36,100,,3736.0,,,3428,3429,A,,,,297,229
BHP,20130205,38:44.1,ENTER,37.36,100,,3736.0,,,3430,3431,B,,,,297,119
BHP,20130205,38:50.2,ENTER,37.36,100,,3736.0,,,3468,3469,A,,,,299,150
BHP,20130205,38:50.2,ENTER,37.36,100,,3736.0,,,3472,3473,B,,,,110,150
BHP,20130205,39:54.7,ENTER,37.35,100,,3735.0,,,3498,3499,A,,,,297,244
BHP,20130205,40:02.2,ENTER,37.355,100,,3735.4999999999995,,,3502,3503,B,,,,229,217
BHP,20130205,40:28.3,ENTER,37.37,100,,3736.9999999999995,,,3528,3529,B,,,,150,297
BHP,20130205,40:28.3,ENTER,37.37,100,,3736.9999999999995,,,3532,3533,A,,,,150,297
BHP,20130205,40:41.8,ENTER,37.36,100,,3736.0,,,3560,3561,A,,,,945,941
BHP,20130205,40:41.8,ENTER,37.36,100,,3736.0,,,3564,3565,B,,,,150,941
BHP,20130205,41:04.6,ENTER,37.36,100,,3736.0,,,3584,3585,B,,,,945,297
BHP,20130205,41:17.1,ENTER,37.35,100,,3735.0,,,3620,3621,A,,,,140,217
BHP,20130205,41:22.4,ENTER,37.36,100,,3736.0,,,3624,3625,B,,,,144,217
BHP,20130205,41:27.1,ENTER,37.35,100,,3735.0,,,3626,3627,B,,,,140,217
BHP,20130205,41:32.1,ENTER,37.35,100,,3735.0,,,3628,3629,A,,,,140,217
BHP,20130205,42:01.5,ENTER,37.37,100,,3736.9999999999995,,,3630,3631,A,,,,406,297
BHP,20130205,42:23.4,ENTER,37.36,100,,3736.0,,,3632,3633,B,,,,119,916
BHP,20130205,42:23.5,ENTER,37.355,100,,3735.4999999999995,,,3634,3635,A,,,,916,217
BHP,20130205,42:25.0,ENTER,37.35,100,,3735.0,,,3636,3637,A,,,,140,412
BHP,20130205,43:47.2,ENTER,37.35,100,,3735.0,,,3798,3799,A,,,,366,217
BHP,20130205,43:51.1,ENTER,37.355,100,,3735.4999999999995,,,3802,3803,B,,,,140,217
BHP,20130205,43:52.2,ENTER,37.35,100,,3735.0,,,3812,3813,A,,,,366,217
BHP,20130205,43:52.4,ENTER,37.35,100,,3735.0,,,3816,3817,B,,,,119,150
BHP,20130205,43:54.3,ENTER,37.36,100,,3736.0,,,3830,3831,B,,,,140,297
BHP,20130205,43:55.9,ENTER,37.35,100,,3735.0,,,3834,3835,A,,,,140,217
BHP,20130205,43:56.3,ENTER,37.35,100,,3735.0,,,3838,3839,B,,,,270,217
BHP,20130205,43:59.4,ENTER,37.36,100,,3736.0,,,3848,3849,B,,,,140,297
BHP,20130205,44:00.9,ENTER,37.355,100,,3735.4999999999995,,,3852,3853,A,,,,140,217
BHP,20130205,44:09.1,ENTER,37.36,100,,3736.0,,,3890,3891,A,,,,140,297
BHP,20130205,44:22.8,ENTER,37.355,100,,3735.4999999999995,,,3894,3895,B,,,,140,217
BHP,20130205,44:22.8,ENTER,37.355,100,,3735.4999999999995,,,3896,3897,A,,,,140,217
BHP,20130205,44:22.8,ENTER,37.36,100,,3736.0,,,3900,3901,B,,,,140,217
BHP,20130205,44:24.4,ENTER,37.36,100,,3736.0,,,3912,3913,B,,,,140,297
BHP,20130205,44:28.9,ENTER,37.35,100,,3735.0,,,3920,3921,A,,,,916,210
BHP,20130205,44:46.0,ENTER,37.36,100,,3736.0,,,3924,3925,B,,,,140,297
BHP,20130205,44:50.4,ENTER,37.36,100,,3736.0,,,3928,3929,A,,,,140,297
BHP,20130205,45:02.8,ENTER,37.355,100,,3735.4999999999995,,,3946,3947,A,,,,140,217
BHP,20130205,45:02.9,ENTER,37.36,100,,3736.0,,,3950,3951,B,,,,140,297
BHP,20130205,45:04.5,ENTER,37.36,100,,3736.0,,,3954,3955,A,,,,140,297
BHP,20130205,45:08.4,ENTER,37.37,100,,3736.9999999999995,,,3980,3981,B,,,,270,210
BHP,20130205,45:08.4,ENTER,37.37,100,,3736.9999999999995,,,3984,3985,A,,,,270,297
BHP,20130205,45:44.6,ENTER,37.37,100,,3736.9999999999995,,,4022,4023,B,,,,140,150
BHP,20130205,45:44.6,ENTER,37.37,100,,3736.9999999999995,,,4024,4025,A,,,,140,941
BHP,20130205,46:02.4,ENTER,37.37,100,,3736.9999999999995,,,4048,4049,A,,,,140,299
BHP,20130205,46:15.9,ENTER,37.36,100,,3736.0,,,4088,4089,A,,,,217,150
BHP,20130205,46:17.2,ENTER,37.36,100,,3736.0,,,4092,4093,B,,,,297,203
BHP,20130205,46:17.4,ENTER,37.37,100,,3736.9999999999995,,,4110,4111,B,,,,140,229
BHP,20130205,46:17.4,ENTER,37.37,100,,3736.9999999999995,,,4114,4115,A,,,,140,270
BHP,20130205,46:19.0,ENTER,37.37,100,,3736.9999999999995,,,4122,4123,A,,,,140,270
BHP,20130205,46:19.0,ENTER,37.37,100,,3736.9999999999995,,,4124,4125,B,,,,140,270
BHP,20130205,46:19.0,ENTER,37.37,100,,3736.9999999999995,,,4126,4127,B,,,,140,229
BHP,20130205,46:19.3,ENTER,37.36,100,,3736.0,,,4128,4129,A,,,,110,210
BHP,20130205,46:20.6,ENTER,37.37,100,,3736.9999999999995,,,4130,4131,A,,,,140,203
BHP,20130205,46:20.6,ENTER,37.37,100,,3736.9999999999995,,,4132,4133,B,,,,140,203
BHP,20130205,46:20.6,ENTER,37.37,100,,3736.9999999999995,,,4134,4135,B,,,,140,229
BHP,20130205,46:20.6,ENTER,37.37,100,,3736.9999999999995,,,4136,4137,A,,,,140,366
BHP,20130205,46:22.0,ENTER,37.36,100,,3736.0,,,4148,4149,A,,,,297,270
BHP,20130205,46:23.5,ENTER,37.37,100,,3736.9999999999995,,,4152,4153,B,,,,140,299
BHP,20130205,46:23.6,ENTER,37.37,100,,3736.9999999999995,,,4156,4157,A,,,,140,299
BHP,20130205,46:31.3,ENTER,37.37,100,,3736.9999999999995,,,4168,4169,A,,,,140,150
BHP,20130205,46:31.3,ENTER,37.37,100,,3736.9999999999995,,,4170,4171,B,,,,140,270
BHP,20130205,46:31.5,ENTER,37.36,100,,3736.0,,,4172,4173,B,,,,297,270
BHP,20130205,46:41.9,ENTER,37.36,100,,3736.0,,,4174,4175,A,,,,217,270
BHP,20130205,46:44.9,ENTER,37.37,100,,3736.9999999999995,,,4178,4179,B,,,,140,270
BHP,20130205,47:54.7,ENTER,37.36,100,,3736.0,,,4256,4257,A,,,,299,361
BHP,20130205,47:59.0,ENTER,37.37,100,,3736.9999999999995,,,4260,4261,B,,,,345,150
BHP,20130205,47:59.0,ENTER,37.37,100,,3736.9999999999995,,,4264,4265,A,,,,345,299
BHP,20130205,47:59.2,ENTER,37.36,100,,3736.0,,,4270,4271,A,,,,150,203
BHP,20130205,47:59.2,ENTER,37.36,100,,3736.0,,,4274,4275,B,,,,916,203
BHP,20130205,47:59.3,ENTER,37.37,100,,3736.9999999999995,,,4282,4283,B,,,,345,217
BHP,20130205,48:13.7,ENTER,37.37,100,,3736.9999999999995,,,4286,4287,A,,,,110,150
BHP,20130205,50:13.8,ENTER,37.36,100,,3736.0,,,4382,4383,A,,,,299,297
BHP,20130205,50:13.8,ENTER,37.36,100,,3736.0,XT,,4386,4387,B,,,,297,297
BHP,20130205,50:13.9,ENTER,37.37,100,,3736.9999999999995,,,4392,4393,B,,,,299,297
BHP,20130205,50:14.7,ENTER,37.37,100,,3736.9999999999995,,,4396,4397,A,,,,299,112
BHP,20130205,50:52.0,ENTER,37.37,100,,3736.9999999999995,,,4454,4455,A,,,,110,140
BHP,20130205,50:52.0,ENTER,37.37,100,,3736.9999999999995,,,4458,4459,B,,,,110,140
BHP,20130205,52:08.9,ENTER,37.38,100,,3738.0000000000005,,,4490,4491,B,,,,210,102
BHP,20130205,52:11.1,ENTER,37.39,100,,3739.0,,,4492,4493,A,,,,210,311
BHP,20130205,52:12.7,ENTER,37.39,100,,3739.0,,,4496,4497,B,,,,210,311
BHP,20130205,52:14.7,ENTER,37.39,100,,3739.0,,,4498,4499,A,,,,210,311
BHP,20130205,52:50.2,ENTER,37.385,100,,3738.5,,,4502,4503,A,,,,210,217
BHP,20130205,52:50.2,ENTER,37.39,100,,3739.0,,,4506,4507,B,,,,210,311
BHP,20130205,53:23.0,ENTER,37.38,100,,3738.0000000000005,,,4512,4513,A,,,,210,102
BHP,20130205,53:28.7,ENTER,37.385,100,,3738.5,,,4518,4519,B,,,,210,217
BHP,20130205,53:58.4,ENTER,37.39,100,,3739.0,,,4542,4543,B,,,,150,210
BHP,20130205,53:58.4,ENTER,37.39,100,,3739.0,,,4544,4545,A,,,,150,297
BHP,20130205,53:58.4,ENTER,37.4,100,,3740.0,,,4576,4577,B,,,,270,140
BHP,20130205,53:58.4,ENTER,37.4,100,,3740.0,,,4580,4581,A,,,,270,144
BHP,20130205,53:58.5,ENTER,37.39,100,,3739.0,,,4620,4621,A,,,,203,941
BHP,20130205,53:58.5,ENTER,37.39,100,,3739.0,,,4624,4625,B,,,,119,941
BHP,20130205,53:58.8,ENTER,37.4,100,,3740.0,,,4632,4633,B,,,,110,951
BHP,20130205,54:05.0,ENTER,37.39,100,,3739.0,,,4636,4637,A,,,,119,150
BHP,20130205,54:05.0,ENTER,37.39,100,,3739.0,,,4638,4639,A,,,,119,150
BHP,20130205,54:34.6,ENTER,37.39,100,,3739.0,,,4642,4643,B,,,,217,150
BHP,20130205,54:58.0,ENTER,37.4,100,,3740.0,XT,,4726,4727,A,,,,210,210
BHP,20130205,54:58.0,ENTER,37.4,100,,3740.0,,,4728,4729,B,,,,210,150
BHP,20130205,54:58.0,ENTER,37.4,100,,3740.0,XT,,4730,4731,B,,,,210,210
BHP,20130205,54:58.0,ENTER,37.4,100,,3740.0,,,4732,4733,A,,,,210,217
BHP,20130205,54:58.1,ENTER,37.39,100,,3739.0,,,4736,4737,A,,,,210,203
BHP,20130205,54:58.1,ENTER,37.39,100,,3739.0,,,4740,4741,B,,,,210,270
BHP,20130205,55:18.3,ENTER,37.4,100,,3740.0,,,4756,4757,B,,,,210,217
BHP,20130205,55:19.5,ENTER,37.4,100,,3740.0,,,4760,4761,A,,,,299,951
BHP,20130205,55:19.6,ENTER,37.41,100,,3740.9999999999995,,,4782,4783,B,,,,270,297
BHP,20130205,55:19.6,ENTER,37.41,100,,3740.9999999999995,,,4786,4787,A,,,,270,297
BHP,20130205,55:28.5,ENTER,37.41,100,,3740.9999999999995,,,4804,4805,A,,,,110,941
BHP,20130205,55:35.9,ENTER,37.41,100,,3740.9999999999995,,,4806,4807,B,,,,150,941
BHP,20130205,55:35.9,ENTER,37.405,100,,3740.5,,,4808,4809,B,,,,229,217
BHP,20130205,55:35.9,ENTER,37.405,100,,3740.5,,,4810,4811,A,,,,229,217
BHP,20130205,55:36.0,ENTER,37.41,100,,3740.9999999999995,,,4814,4815,B,,,,210,941
BHP,20130205,55:36.5,ENTER,37.41,100,,3740.9999999999995,,,4842,4843,B,,,,150,210
BHP,20130205,55:37.7,ENTER,37.41,100,,3740.9999999999995,,,4850,4851,B,,,,361,916
BHP,20130205,55:37.7,ENTER,37.41,100,,3740.9999999999995,,,4852,4853,A,,,,361,270
BHP,20130205,55:40.1,ENTER,37.41,100,,3740.9999999999995,,,4854,4855,A,,,,150,203
BHP,20130205,55:40.3,ENTER,37.41,100,,3740.9999999999995,,,4856,4857,B,,,,150,203
BHP,20130205,56:06.0,ENTER,37.4,100,,3740.0,,,4870,4871,A,,,,299,144
BHP,20130205,56:20.6,ENTER,37.4,100,,3740.0,,,4874,4875,B,,,,299,252
BHP,20130205,56:20.6,ENTER,37.39,100,,3739.0,,,4888,4889,A,,,,110,941
BHP,20130205,56:20.6,ENTER,37.39,100,,3739.0,,,4892,4893,B,,,,110,941
BHP,20130205,56:24.0,ENTER,37.38,100,,3738.0000000000005,,,4896,4897,A,,,,210,203
BHP,20130205,56:24.0,ENTER,37.38,100,,3738.0000000000005,,,4900,4901,B,,,,297,203
BHP,20130205,56:24.2,ENTER,37.37,100,,3736.9999999999995,,,4908,4909,A,,,,297,941
BHP,20130205,56:24.2,ENTER,37.37,100,,3736.9999999999995,,,4912,4913,B,,,,140,941
BHP,20130205,56:24.3,ENTER,37.38,100,,3738.0000000000005,,,4922,4923,B,,,,270,217
BHP,20130205,56:32.7,ENTER,37.37,100,,3736.9999999999995,,,4926,4927,A,,,,203,150
BHP,20130205,56:32.7,ENTER,37.37,100,,3736.9999999999995,,,4928,4929,A,,,,299,150
BHP,20130205,56:33.4,ENTER,37.37,100,,3736.9999999999995,,,4932,4933,B,,,,299,270
BHP,20130205,57:00.1,ENTER,37.36,100,,3736.0,,,4958,4959,A,,,,217,203
BHP,20130205,57:00.3,ENTER,37.37,100,,3736.9999999999995,,,4962,4963,B,,,,299,110
BHP,20130205,57:00.4,ENTER,37.37,100,,3736.9999999999995,,,4966,4967,A,,,,299,110
BHP,20130205,57:24.8,ENTER,37.38,100,,3738.0000000000005,,,4998,4999,B,,,,406,297
BHP,20130205,57:57.4,ENTER,37.37,100,,3736.9999999999995,XT,,5002,5003,A,,,,203,203
BHP,20130205,57:57.4,ENTER,37.37,100,,3736.9999999999995,,,5006,5007,B,,,,361,203
BHP,20130205,57:57.4,ENTER,37.36,100,,3736.0,,,5016,5017,A,,,,366,203
BHP,20130205,57:57.4,ENTER,37.37,100,,3736.9999999999995,,,5020,5021,B,,,,299,119
BHP,20130205,57:58.4,ENTER,37.365,100,,3736.5,,,5024,5025,A,,,,210,229
BHP,20130205,58:16.2,ENTER,37.37,100,,3736.9999999999995,,,5036,5037,B,,,,150,297
BHP,20130205,58:16.2,ENTER,37.37,100,,3736.9999999999995,,,5040,5041,A,,,,150,297
BHP,20130205,58:17.6,ENTER,37.38,100,,3738.0000000000005,,,5054,5055,B,,,,150,210
BHP,20130205,58:18.7,ENTER,37.38,100,,3738.0000000000005,,,5058,5059,A,,,,150,297
BHP,20130205,58:20.4,ENTER,37.39,100,,3739.0,,,5090,5091,B,,,,150,297
BHP,20130205,58:20.4,ENTER,37.39,100,,3739.0,,,5094,5095,A,,,,150,297
BHP,20130205,58:35.1,ENTER,37.38,100,,3738.0000000000005,,,5112,5113,A,,,,366,150
BHP,20130205,58:35.1,ENTER,37.38,100,,3738.0000000000005,,,5116,5117,B,,,,157,150
BHP,20130205,58:56.7,ENTER,37.37,100,,3736.9999999999995,,,5130,5131,A,,,,144,217
BHP,20130205,59:04.8,ENTER,37.37,100,,3736.9999999999995,,,5134,5135,B,,,,229,217
BHP,20130205,59:04.8,ENTER,37.37,100,,3736.9999999999995,,,5136,5137,A,,,,229,217
BHP,20130205,59:04.8,ENTER,37.37,100,,3736.9999999999995,,,5138,5139,A,,,,119,203
BHP,20130205,59:17.8,ENTER,37.38,100,,3738.0000000000005,,,5140,5141,B,,,,203,916
BHP,20130205,59:30.9,ENTER,37.37,100,,3736.9999999999995,PXT,,5142,5143,B,,,,203,203
BHP,20130205,59:30.9,ENTER,37.37,100,,3736.9999999999995,XT,,5144,5145,A,,,,203,203
BHP,20130205,59:30.9,ENTER,37.37,100,,3736.9999999999995,,,5146,5147,A,,,,366,203
BHP,20130205,59:32.9,ENTER,37.37,100,,3736.9999999999995,,,5148,5149,B,,,,366,203
BHP,20130205,59:35.6,ENTER,37.36,100,,3736.0,,,5166,5167,A,,,,203,150
BHP,20130205,59:35.6,ENTER,37.36,100,,3736.0,,,5170,5171,B,,,,297,150
BHP,20130205,59:39.8,ENTER,37.35,100,,3735.0,,,5188,5189,A,,,,916,150
BHP,20130205,59:39.8,ENTER,37.35,100,,3735.0,,,5192,5193,B,,,,638,150
BHP,20130205,59:39.9,ENTER,37.35,100,,3735.0,,,5206,5207,B,,,,203,150
BHP,20130205,59:39.9,ENTER,37.35,100,,3735.0,,,5208,5209,A,,,,270,150
BHP,20130205,59:39.9,ENTER,37.35,100,,3735.0,,,5210,5211,A,,,,270,150
BHP,20130205,59:39.9,ENTER,37.35,100,,3735.0,,,5212,5213,B,,,,270,119
BHP,20130205,59:40.0,ENTER,37.36,100,,3736.0,,,5218,5219,B,,,,270,229
BHP,20130205,59:40.1,ENTER,37.36,100,,3736.0,,,5222,5223,A,,,,270,203
BHP,20130205,59:53.8,ENTER,37.37,100,,3736.9999999999995,,,5226,5227,B,,,,110,297
BHP,20130205,59:54.6,ENTER,37.37,100,,3736.9999999999995,,,5230,5231,A,,,,270,217
BHP,20130205,00:02.8,ENTER,37.36,100,,3736.0,,,5238,5239,A,,,,361,150
BHP,20130205,00:02.9,ENTER,37.36,100,,3736.0,,,5242,5243,B,,,,210,229
BHP,20130205,00:28.2,ENTER,37.37,100,,3736.9999999999995,,,5250,5251,B,,,,150,119
BHP,20130205,00:28.2,ENTER,37.37,100,,3736.9999999999995,,,5254,5255,A,,,,150,297
BHP,20130205,00:36.8,ENTER,37.36,100,,3736.0,,,5258,5259,A,,,,119,203
BHP,20130205,00:36.9,ENTER,37.36,100,,3736.0,,,5262,5263,B,,,,119,270
BHP,20130205,00:51.0,ENTER,37.36,100,,3736.0,,,5272,5273,B,,,,229,217
BHP,20130205,00:51.1,ENTER,37.36,100,,3736.0,,,5274,5275,A,,,,229,217
BHP,20130205,00:55.5,ENTER,37.36,100,,3736.0,,,5276,5277,A,,,,229,150
BHP,20130205,00:55.6,ENTER,37.36,100,,3736.0,,,5278,5279,B,,,,119,270
BHP,20130205,00:56.5,ENTER,37.35,100,,3735.0,,,5294,5295,A,,,,366,150
BHP,20130205,00:58.4,ENTER,37.36,100,,3736.0,,,5298,5299,B,,,,638,203
BHP,20130205,01:17.8,ENTER,37.36,100,,3736.0,,,5300,5301,B,,,,150,203
BHP,20130205,01:18.4,ENTER,37.36,100,,3736.0,XT,,5304,5305,A,,,,150,150
BHP,20130205,01:23.6,ENTER,37.35,100,,3735.0,,,5320,5321,A,,,,203,150
